ID_Empleado,Nombre,Region,Fecha,Hora_Entrada,Hora_Salida,Horas_Extras,Ausentismo
91,Empleado_91,Este,2024-06-08,2024-07-13 09:24:00,2024-07-13 20:05:00,1,False
73,Empleado_73,Oeste,2024-07-16,2024-12-10 09:17:00,2024-12-10 17:21:00,0,True
89,Empleado_89,Norte,2024-01-25,2024-06-26 09:42:00,2024-06-26 17:01:00,0,True
68,Empleado_68,Sur,2024-10-27,2024-05-14 08:53:00,2024-05-14 19:00:00,2,False
1,Empleado_1,Este,2024-03-14,2024-04-19 09:51:00,2024-04-19 19:09:00,0,True
25,Empleado_25,Oeste,2024-02-04,2024-03-02 08:08:00,2024-03-02 18:32:00,0,False
84,Empleado_84,Centro,2024-12-06,2024-04-07 08:14:00,2024-04-07 15:17:00,0,True
52,Empleado_52,Norte,2024-11-03,2024-02-04 08:51:00,2024-02-04 16:33:00,0,False
40,Empleado_40,Oeste,2024-10-23,2024-10-07 09:12:00,2024-10-07 19:48:00,1,False
10,Empleado_10,Oeste,2024-12-28,2024-06-02 07:30:00,2024-06-02 17:41:00,0,False
79,Empleado_79,Sur,2024-06-18,2024-01-07 07:31:00,2024-01-07 16:23:00,0,True
50,Empleado_50,Norte,2024-02-11,2024-09-26 07:41:00,2024-09-26 18:07:00,0,False
31,Empleado_31,Norte,2024-06-14,2024-03-18 09:23:00,2024-03-18 16:58:00,0,True
20,Empleado_20,Centro,2024-06-22,2024-09-18 09:16:00,2024-09-18 18:37:00,0,False
66,Empleado_66,Sur,2024-02-16,2024-05-22 09:29:00,2024-05-22 17:15:00,0,False
14,Empleado_14,Centro,2024-06-24,2024-07-06 09:20:00,2024-07-06 17:51:00,0,False
85,Empleado_85,Oeste,2024-12-16,2024-08-11 09:10:00,2024-08-11 19:14:00,1,False
37,Empleado_37,Oeste,2024-11-10,2024-09-02 09:35:00,2024-09-02 18:07:00,0,False
2,Empleado_2,Norte,2024-05-27,2024-10-07 07:55:00,2024-10-07 15:17:00,0,True
5,Empleado_5,Centro,2024-12-16,2024-01-03 09:28:00,2024-01-03 16:39:00,0,True
93,Empleado_93,Centro,2024-09-05,2024-06-16 09:14:00,2024-06-16 17:25:00,0,False
2,Empleado_2,Sur,2024-11-28,2024-12-24 08:26:00,2024-12-24 17:08:00,0,False
4,Empleado_4,Norte,2024-09-05,2024-06-10 07:15:00,2024-06-10 17:44:00,0,True
15,Empleado_15,Norte,2024-04-02,2024-12-01 07:07:00,2024-12-01 17:19:00,0,False
25,Empleado_25,Norte,2024-09-24,2024-01-20 09:03:00,2024-01-20 16:32:00,0,True
44,Empleado_44,Centro,2024-04-27,2024-07-10 08:58:00,2024-07-10 16:10:00,0,True
16,Empleado_16,Oeste,2024-07-17,2024-05-20 09:37:00,2024-05-20 16:57:00,0,False
17,Empleado_17,Norte,2024-06-19,2024-04-14 08:34:00,2024-04-14 15:45:00,0,False
63,Empleado_63,Oeste,2024-06-05,2024-02-22 08:27:00,2024-02-22 18:18:00,0,False
78,Empleado_78,Oeste,2024-04-24,2024-06-21 08:12:00,2024-06-21 17:37:00,0,False
50,Empleado_50,Este,2024-01-01,2024-12-04 08:19:00,2024-12-04 17:01:00,0,True
23,Empleado_23,Sur,2024-01-06,2024-11-25 08:03:00,2024-11-25 18:38:00,0,True
2,Empleado_2,Norte,2024-08-06,2024-06-16 08:52:00,2024-06-16 16:57:00,0,True
7,Empleado_7,Este,2024-07-20,2024-09-07 08:06:00,2024-09-07 17:45:00,0,False
57,Empleado_57,Norte,2024-12-12,2024-03-26 09:25:00,2024-03-26 20:24:00,1,False
80,Empleado_80,Centro,2024-12-12,2024-04-20 07:26:00,2024-04-20 17:24:00,0,True
78,Empleado_78,Norte,2024-12-16,2024-05-27 08:17:00,2024-05-27 18:27:00,0,True
48,Empleado_48,Oeste,2024-12-23,2024-06-09 08:52:00,2024-06-09 15:58:00,0,True
65,Empleado_65,Este,2024-11-02,2024-04-27 09:14:00,2024-04-27 18:39:00,0,True
18,Empleado_18,Oeste,2024-09-09,2024-12-13 07:00:00,2024-12-13 17:12:00,0,False
98,Empleado_98,Norte,2024-04-18,2024-04-12 07:33:00,2024-04-12 14:51:00,0,False
3,Empleado_3,Norte,2024-07-02,2024-11-05 07:04:00,2024-11-05 17:53:00,0,True
93,Empleado_93,Centro,2024-11-11,2024-08-21 09:34:00,2024-08-21 16:53:00,0,True
54,Empleado_54,Sur,2024-12-09,2024-06-10 08:40:00,2024-06-10 16:53:00,0,True
14,Empleado_14,Sur,2024-03-16,2024-08-19 09:05:00,2024-08-19 17:46:00,0,True
15,Empleado_15,Centro,2024-06-12,2024-09-15 09:36:00,2024-09-15 17:38:00,0,True
33,Empleado_33,Centro,2024-05-16,2024-12-21 07:36:00,2024-12-21 15:44:00,0,True
77,Empleado_77,Norte,2024-07-27,2024-02-01 08:00:00,2024-02-01 15:43:00,0,True
70,Empleado_70,Sur,2024-02-23,2024-12-06 09:44:00,2024-12-06 19:42:00,0,True
39,Empleado_39,Norte,2024-08-02,2024-09-07 07:23:00,2024-09-07 14:27:00,0,False
27,Empleado_27,Centro,2024-05-02,2024-06-26 08:00:00,2024-06-26 15:38:00,0,True
39,Empleado_39,Oeste,2024-03-08,2024-04-16 09:15:00,2024-04-16 17:33:00,0,True
54,Empleado_54,Norte,2024-01-25,2024-09-05 09:42:00,2024-09-05 17:03:00,0,False
80,Empleado_80,Este,2024-10-03,2024-08-22 09:17:00,2024-08-22 16:23:00,0,False
26,Empleado_26,Este,2024-04-01,2024-07-15 09:40:00,2024-07-15 20:13:00,2,True
24,Empleado_24,Sur,2024-07-27,2024-03-05 07:05:00,2024-03-05 14:19:00,0,True
1,Empleado_1,Norte,2024-09-10,2024-07-10 07:29:00,2024-07-10 17:11:00,0,True
19,Empleado_19,Este,2024-05-19,2024-10-18 08:54:00,2024-10-18 19:13:00,1,False
3,Empleado_3,Norte,2024-01-15,2024-05-05 09:03:00,2024-05-05 19:42:00,1,True
8,Empleado_8,Norte,2024-12-21,2024-06-20 08:16:00,2024-06-20 19:12:00,2,True
53,Empleado_53,Sur,2024-07-04,2024-07-02 09:21:00,2024-07-02 18:06:00,0,True
47,Empleado_47,Este,2024-10-13,2024-10-20 09:19:00,2024-10-20 18:33:00,0,True
12,Empleado_12,Este,2024-01-17,2024-06-06 09:00:00,2024-06-06 18:04:00,0,False
40,Empleado_40,Este,2024-10-26,2024-09-19 09:58:00,2024-09-19 18:06:00,0,True
36,Empleado_36,Norte,2024-01-07,2024-06-21 08:12:00,2024-06-21 18:27:00,0,False
47,Empleado_47,Oeste,2024-09-04,2024-03-25 09:53:00,2024-03-25 19:50:00,1,False
20,Empleado_20,Norte,2024-11-09,2024-07-09 08:46:00,2024-07-09 18:45:00,0,True
66,Empleado_66,Norte,2024-12-18,2024-07-17 08:06:00,2024-07-17 15:25:00,0,True
23,Empleado_23,Centro,2024-03-07,2024-09-11 08:38:00,2024-09-11 18:34:00,0,True
55,Empleado_55,Sur,2024-08-27,2024-01-07 07:32:00,2024-01-07 15:26:00,0,True
62,Empleado_62,Este,2024-10-02,2024-10-26 08:04:00,2024-10-26 17:07:00,0,True
64,Empleado_64,Centro,2024-10-11,2024-06-02 07:40:00,2024-06-02 15:48:00,0,False
83,Empleado_83,Centro,2024-02-13,2024-11-07 09:33:00,2024-11-07 16:41:00,0,False
57,Empleado_57,Centro,2024-09-28,2024-04-07 09:31:00,2024-04-07 20:28:00,1,True
30,Empleado_30,Oeste,2024-04-22,2024-04-19 09:01:00,2024-04-19 18:10:00,0,False
85,Empleado_85,Oeste,2024-03-09,2024-02-07 07:11:00,2024-02-07 16:03:00,0,False
47,Empleado_47,Norte,2024-02-07,2024-07-05 08:15:00,2024-07-05 16:28:00,0,False
48,Empleado_48,Centro,2024-03-01,2024-10-13 09:45:00,2024-10-13 18:22:00,0,False
45,Empleado_45,Sur,2024-01-22,2024-08-25 08:50:00,2024-08-25 15:57:00,0,False
37,Empleado_37,Oeste,2024-10-10,2024-03-11 08:45:00,2024-03-11 19:44:00,2,False
78,Empleado_78,Norte,2024-06-22,2024-07-22 07:36:00,2024-07-22 15:10:00,0,True
15,Empleado_15,Norte,2024-10-21,2024-10-21 07:32:00,2024-10-21 17:09:00,0,False
66,Empleado_66,Centro,2024-09-20,2024-07-25 07:20:00,2024-07-25 17:07:00,0,True
47,Empleado_47,Sur,2024-08-18,2024-09-08 08:15:00,2024-09-08 17:08:00,0,True
26,Empleado_26,Este,2024-11-28,2024-11-12 08:29:00,2024-11-12 18:16:00,0,False
7,Empleado_7,Este,2024-07-10,2024-09-09 07:11:00,2024-09-09 14:29:00,0,True
56,Empleado_56,Norte,2024-04-18,2024-11-04 09:39:00,2024-11-04 17:42:00,0,True
51,Empleado_51,Norte,2024-12-12,2024-01-10 08:04:00,2024-01-10 15:50:00,0,False
23,Empleado_23,Norte,2024-06-14,2024-12-12 07:56:00,2024-12-12 17:42:00,0,True
10,Empleado_10,Norte,2024-07-11,2024-04-14 08:30:00,2024-04-14 18:42:00,0,False
71,Empleado_71,Norte,2024-11-26,2024-12-25 07:16:00,2024-12-25 14:31:00,0,True
3,Empleado_3,Sur,2024-08-19,2024-12-15 07:47:00,2024-12-15 18:18:00,0,False
87,Empleado_87,Centro,2024-10-16,2024-11-23 08:01:00,2024-11-23 15:18:00,0,False
63,Empleado_63,Norte,2024-07-16,2024-04-04 07:19:00,2024-04-04 15:50:00,0,False
92,Empleado_92,Centro,2024-01-23,2024-10-21 08:25:00,2024-10-21 18:20:00,0,True
24,Empleado_24,Centro,2024-08-23,2024-06-12 07:26:00,2024-06-12 16:57:00,0,False
20,Empleado_20,Este,2024-10-12,2024-08-23 09:51:00,2024-08-23 16:55:00,0,False
76,Empleado_76,Este,2024-11-18,2024-06-23 08:09:00,2024-06-23 17:12:00,0,False
49,Empleado_49,Norte,2024-01-19,2024-04-21 09:12:00,2024-04-21 18:57:00,0,False
11,Empleado_11,Norte,2024-06-25,2024-06-28 07:07:00,2024-06-28 17:37:00,0,True
88,Empleado_88,Norte,2024-05-15,2024-07-23 08:33:00,2024-07-23 18:23:00,0,False
48,Empleado_48,Oeste,2024-10-24,2024-09-02 08:22:00,2024-09-02 19:06:00,2,True
11,Empleado_11,Norte,2024-01-02,2024-02-23 08:39:00,2024-02-23 16:21:00,0,True
20,Empleado_20,Oeste,2024-02-06,2024-01-23 09:04:00,2024-01-23 17:18:00,0,True
10,Empleado_10,Norte,2024-01-10,2024-10-17 07:31:00,2024-10-17 16:08:00,0,True
26,Empleado_26,Oeste,2024-06-03,2024-05-15 08:35:00,2024-05-15 16:55:00,0,True
87,Empleado_87,Este,2024-02-14,2024-10-26 07:42:00,2024-10-26 14:59:00,0,False
68,Empleado_68,Norte,2024-04-24,2024-10-09 08:07:00,2024-10-09 16:24:00,0,False
71,Empleado_71,Sur,2024-05-08,2024-07-21 08:57:00,2024-07-21 18:01:00,0,False
69,Empleado_69,Centro,2024-01-15,2024-03-04 07:20:00,2024-03-04 17:19:00,0,True
51,Empleado_51,Oeste,2024-01-10,2024-04-08 07:13:00,2024-04-08 15:32:00,0,False
84,Empleado_84,Este,2024-04-17,2024-09-08 09:50:00,2024-09-08 17:24:00,0,False
31,Empleado_31,Este,2024-01-15,2024-10-27 09:12:00,2024-10-27 19:15:00,1,False
90,Empleado_90,Este,2024-07-18,2024-09-01 07:35:00,2024-09-01 15:03:00,0,True
75,Empleado_75,Oeste,2024-06-20,2024-02-13 07:26:00,2024-02-13 18:08:00,0,True
42,Empleado_42,Centro,2024-04-13,2024-01-21 09:26:00,2024-01-21 19:24:00,0,False
10,Empleado_10,Sur,2024-03-09,2024-11-01 08:01:00,2024-11-01 15:19:00,0,False
1,Empleado_1,Norte,2024-04-04,2024-05-20 08:55:00,2024-05-20 16:07:00,0,True
10,Empleado_10,Sur,2024-10-27,2024-02-28 07:46:00,2024-02-28 18:41:00,0,False
31,Empleado_31,Centro,2024-04-26,2024-02-01 08:00:00,2024-02-01 18:04:00,0,True
28,Empleado_28,Norte,2024-07-23,2024-06-10 08:16:00,2024-06-10 18:58:00,0,True
72,Empleado_72,Oeste,2024-06-15,2024-12-05 08:57:00,2024-12-05 16:14:00,0,True
66,Empleado_66,Oeste,2024-11-23,2024-03-15 08:49:00,2024-03-15 18:15:00,0,True
3,Empleado_3,Centro,2024-02-15,2024-04-02 09:58:00,2024-04-02 17:57:00,0,False
66,Empleado_66,Sur,2024-02-04,2024-04-15 07:28:00,2024-04-15 17:59:00,0,True
47,Empleado_47,Norte,2024-05-12,2024-07-19 08:36:00,2024-07-19 17:36:00,0,False
36,Empleado_36,Centro,2024-09-22,2024-04-01 08:40:00,2024-04-01 18:31:00,0,True
12,Empleado_12,Centro,2024-07-13,2024-03-20 08:01:00,2024-03-20 17:56:00,0,True
73,Empleado_73,Oeste,2024-06-05,2024-06-15 07:33:00,2024-06-15 18:18:00,0,False
93,Empleado_93,Oeste,2024-03-28,2024-06-23 08:53:00,2024-06-23 17:06:00,0,True
40,Empleado_40,Sur,2024-01-22,2024-01-16 09:18:00,2024-01-16 16:37:00,0,True
53,Empleado_53,Oeste,2024-09-18,2024-04-18 07:42:00,2024-04-18 16:59:00,0,True
98,Empleado_98,Oeste,2024-10-17,2024-11-10 09:49:00,2024-11-10 20:39:00,1,False
47,Empleado_47,Centro,2024-07-24,2024-05-12 07:18:00,2024-05-12 17:13:00,0,False
65,Empleado_65,Oeste,2024-07-04,2024-10-05 09:29:00,2024-10-05 16:41:00,0,False
43,Empleado_43,Centro,2024-03-15,2024-10-19 08:55:00,2024-10-19 16:46:00,0,False
19,Empleado_19,Sur,2024-05-26,2024-02-06 08:21:00,2024-02-06 17:55:00,0,True
1,Empleado_1,Centro,2024-12-27,2024-02-15 09:17:00,2024-02-15 16:41:00,0,False
24,Empleado_24,Centro,2024-01-06,2024-07-19 08:54:00,2024-07-19 19:47:00,1,True
70,Empleado_70,Sur,2024-03-16,2024-11-24 08:47:00,2024-11-24 16:27:00,0,True
98,Empleado_98,Norte,2024-04-14,2024-08-25 07:44:00,2024-08-25 18:39:00,0,False
3,Empleado_3,Este,2024-06-17,2024-07-02 09:41:00,2024-07-02 18:46:00,0,True
54,Empleado_54,Este,2024-05-27,2024-08-20 08:03:00,2024-08-20 16:31:00,0,True
82,Empleado_82,Centro,2024-05-18,2024-04-25 08:08:00,2024-04-25 17:55:00,0,True
83,Empleado_83,Oeste,2024-02-06,2024-01-27 08:53:00,2024-01-27 16:16:00,0,False
30,Empleado_30,Este,2024-08-23,2024-07-19 07:15:00,2024-07-19 17:03:00,0,False
59,Empleado_59,Oeste,2024-01-28,2024-07-05 09:01:00,2024-07-05 16:48:00,0,False
36,Empleado_36,Sur,2024-05-10,2024-02-13 09:14:00,2024-02-13 17:50:00,0,False
92,Empleado_92,Oeste,2024-01-16,2024-12-15 08:53:00,2024-12-15 17:22:00,0,False
58,Empleado_58,Sur,2024-09-12,2024-04-11 09:40:00,2024-04-11 17:37:00,0,False
64,Empleado_64,Sur,2024-03-27,2024-09-27 08:47:00,2024-09-27 18:26:00,0,False
64,Empleado_64,Sur,2024-03-28,2024-12-06 09:42:00,2024-12-06 16:49:00,0,False
96,Empleado_96,Norte,2024-04-13,2024-12-21 07:40:00,2024-12-21 15:49:00,0,True
6,Empleado_6,Centro,2024-08-10,2024-11-11 07:19:00,2024-11-11 15:48:00,0,True
5,Empleado_5,Oeste,2024-12-02,2024-04-26 09:42:00,2024-04-26 18:21:00,0,False
4,Empleado_4,Norte,2024-08-11,2024-02-03 09:22:00,2024-02-03 18:02:00,0,True
69,Empleado_69,Centro,2024-11-09,2024-08-26 09:21:00,2024-08-26 17:23:00,0,True
20,Empleado_20,Este,2024-03-13,2024-12-28 09:04:00,2024-12-28 17:27:00,0,False
47,Empleado_47,Centro,2024-03-21,2024-07-13 08:19:00,2024-07-13 17:20:00,0,False
30,Empleado_30,Sur,2024-03-02,2024-06-28 08:31:00,2024-06-28 17:04:00,0,False
94,Empleado_94,Oeste,2024-05-02,2024-08-05 09:11:00,2024-08-05 18:30:00,0,True
11,Empleado_11,Norte,2024-06-04,2024-07-17 08:19:00,2024-07-17 17:27:00,0,False
75,Empleado_75,Este,2024-02-26,2024-10-19 08:04:00,2024-10-19 16:57:00,0,False
5,Empleado_5,Oeste,2024-01-03,2024-01-26 08:44:00,2024-01-26 17:49:00,0,True
47,Empleado_47,Este,2024-07-21,2024-08-16 08:38:00,2024-08-16 17:01:00,0,False
43,Empleado_43,Norte,2024-08-14,2024-03-11 07:03:00,2024-03-11 17:22:00,0,True
84,Empleado_84,Este,2024-03-17,2024-03-22 08:24:00,2024-03-22 16:43:00,0,True
70,Empleado_70,Sur,2024-11-28,2024-11-18 09:57:00,2024-11-18 19:11:00,0,True
88,Empleado_88,Oeste,2024-06-12,2024-02-27 07:44:00,2024-02-27 17:30:00,0,True
25,Empleado_25,Este,2024-03-20,2024-04-20 08:47:00,2024-04-20 16:16:00,0,False
71,Empleado_71,Este,2024-12-01,2024-10-24 07:21:00,2024-10-24 16:33:00,0,False
59,Empleado_59,Este,2024-01-14,2024-04-02 09:13:00,2024-04-02 16:31:00,0,True
10,Empleado_10,Norte,2024-04-18,2024-10-10 09:56:00,2024-10-10 18:48:00,0,True
18,Empleado_18,Sur,2024-05-11,2024-04-06 09:16:00,2024-04-06 19:48:00,2,True
95,Empleado_95,Centro,2024-04-10,2024-11-22 08:49:00,2024-11-22 19:42:00,2,False
12,Empleado_12,Oeste,2024-04-02,2024-11-25 08:31:00,2024-11-25 17:17:00,0,True
68,Empleado_68,Centro,2024-08-09,2024-09-13 09:37:00,2024-09-13 16:48:00,0,False
25,Empleado_25,Este,2024-08-07,2024-03-26 08:49:00,2024-03-26 16:09:00,0,True
73,Empleado_73,Norte,2024-12-05,2024-11-15 08:51:00,2024-11-15 17:47:00,0,False
66,Empleado_66,Centro,2024-12-18,2024-01-18 07:02:00,2024-01-18 15:41:00,0,False
87,Empleado_87,Norte,2024-06-11,2024-07-21 08:42:00,2024-07-21 19:16:00,2,False
16,Empleado_16,Sur,2024-05-07,2024-11-19 07:10:00,2024-11-19 15:54:00,0,False
19,Empleado_19,Este,2024-01-10,2024-12-22 07:24:00,2024-12-22 15:35:00,0,True
21,Empleado_21,Este,2024-05-15,2024-08-28 07:26:00,2024-08-28 14:53:00,0,True
78,Empleado_78,Sur,2024-10-08,2024-06-17 07:32:00,2024-06-17 16:29:00,0,False
49,Empleado_49,Centro,2024-07-21,2024-05-26 07:03:00,2024-05-26 17:52:00,0,False
95,Empleado_95,Este,2024-10-21,2024-06-14 07:01:00,2024-06-14 16:02:00,0,False
51,Empleado_51,Norte,2024-08-14,2024-02-01 08:06:00,2024-02-01 17:59:00,0,False
79,Empleado_79,Este,2024-08-26,2024-09-18 09:47:00,2024-09-18 19:09:00,0,False
69,Empleado_69,Norte,2024-04-02,2024-04-12 08:31:00,2024-04-12 18:55:00,0,False
35,Empleado_35,Este,2024-04-24,2024-06-26 07:28:00,2024-06-26 15:00:00,0,True
18,Empleado_18,Este,2024-06-14,2024-09-14 07:30:00,2024-09-14 16:21:00,0,True
38,Empleado_38,Este,2024-07-01,2024-07-25 07:20:00,2024-07-25 15:28:00,0,True
62,Empleado_62,Centro,2024-02-18,2024-11-15 09:27:00,2024-11-15 17:28:00,0,False
97,Empleado_97,Este,2024-09-06,2024-04-09 08:04:00,2024-04-09 15:23:00,0,True
16,Empleado_16,Sur,2024-12-08,2024-03-02 08:41:00,2024-03-02 15:53:00,0,False
69,Empleado_69,Sur,2024-09-11,2024-02-15 08:32:00,2024-02-15 18:52:00,0,False
96,Empleado_96,Este,2024-08-16,2024-04-12 07:40:00,2024-04-12 16:20:00,0,False
83,Empleado_83,Oeste,2024-05-13,2024-08-14 07:36:00,2024-08-14 15:32:00,0,False
10,Empleado_10,Este,2024-10-14,2024-08-22 08:55:00,2024-08-22 16:34:00,0,False
45,Empleado_45,Centro,2024-11-01,2024-07-24 09:00:00,2024-07-24 16:52:00,0,True
16,Empleado_16,Norte,2024-06-04,2024-04-07 07:35:00,2024-04-07 15:34:00,0,True
35,Empleado_35,Oeste,2024-04-13,2024-08-26 07:58:00,2024-08-26 16:59:00,0,True
41,Empleado_41,Norte,2024-05-12,2024-06-17 08:10:00,2024-06-17 15:31:00,0,True
55,Empleado_55,Centro,2024-03-14,2024-03-27 09:32:00,2024-03-27 16:35:00,0,False
31,Empleado_31,Sur,2024-12-27,2024-03-04 07:35:00,2024-03-04 17:03:00,0,True
41,Empleado_41,Centro,2024-09-15,2024-08-12 07:54:00,2024-08-12 17:42:00,0,False
86,Empleado_86,Sur,2024-07-01,2024-10-26 07:38:00,2024-10-26 17:49:00,0,True
23,Empleado_23,Oeste,2024-03-11,2024-08-28 09:46:00,2024-08-28 17:29:00,0,False
39,Empleado_39,Norte,2024-02-18,2024-06-06 07:35:00,2024-06-06 14:40:00,0,True
82,Empleado_82,Centro,2024-10-09,2024-06-28 07:16:00,2024-06-28 18:14:00,0,True
40,Empleado_40,Oeste,2024-02-16,2024-11-22 09:22:00,2024-11-22 17:53:00,0,False
33,Empleado_33,Oeste,2024-08-06,2024-09-15 08:23:00,2024-09-15 18:19:00,0,False
86,Empleado_86,Sur,2024-10-18,2024-09-03 07:49:00,2024-09-03 17:02:00,0,True
91,Empleado_91,Sur,2024-12-17,2024-06-27 09:59:00,2024-06-27 17:50:00,0,False
66,Empleado_66,Oeste,2024-06-14,2024-11-23 07:56:00,2024-11-23 18:41:00,0,False
8,Empleado_8,Centro,2024-07-15,2024-05-16 09:20:00,2024-05-16 16:45:00,0,False
32,Empleado_32,Este,2024-09-24,2024-03-23 09:27:00,2024-03-23 18:39:00,0,False
27,Empleado_27,Este,2024-02-28,2024-11-04 07:24:00,2024-11-04 18:18:00,0,False
53,Empleado_53,Sur,2024-03-07,2024-08-09 09:49:00,2024-08-09 20:19:00,1,False
10,Empleado_10,Centro,2024-07-08,2024-11-17 07:14:00,2024-11-17 17:54:00,0,True
31,Empleado_31,Oeste,2024-03-13,2024-12-23 08:11:00,2024-12-23 15:26:00,0,True
42,Empleado_42,Sur,2024-04-27,2024-02-24 09:31:00,2024-02-24 18:48:00,0,False
2,Empleado_2,Norte,2024-12-08,2024-06-09 09:12:00,2024-06-09 19:09:00,0,False
63,Empleado_63,Sur,2024-05-04,2024-04-14 09:41:00,2024-04-14 17:35:00,0,True
44,Empleado_44,Oeste,2024-04-13,2024-06-08 08:45:00,2024-06-08 18:40:00,0,False
68,Empleado_68,Oeste,2024-11-01,2024-04-01 09:41:00,2024-04-01 16:59:00,0,True
9,Empleado_9,Este,2024-09-07,2024-11-16 09:34:00,2024-11-16 19:48:00,0,True
7,Empleado_7,Norte,2024-04-02,2024-07-26 08:24:00,2024-07-26 17:46:00,0,False
94,Empleado_94,Centro,2024-03-18,2024-04-03 07:48:00,2024-04-03 15:26:00,0,False
47,Empleado_47,Centro,2024-05-20,2024-04-07 08:59:00,2024-04-07 19:32:00,0,False
7,Empleado_7,Sur,2024-11-18,2024-06-10 07:36:00,2024-06-10 15:39:00,0,False
6,Empleado_6,Este,2024-10-20,2024-02-12 09:04:00,2024-02-12 19:08:00,2,False
3,Empleado_3,Sur,2024-06-05,2024-02-04 07:55:00,2024-02-04 18:06:00,0,True
39,Empleado_39,Oeste,2024-03-01,2024-09-07 08:04:00,2024-09-07 18:38:00,0,True
59,Empleado_59,Este,2024-10-06,2024-08-09 09:08:00,2024-08-09 18:36:00,0,True
50,Empleado_50,Norte,2024-04-21,2024-01-03 09:26:00,2024-01-03 19:34:00,1,True
59,Empleado_59,Centro,2024-07-19,2024-09-14 08:22:00,2024-09-14 16:18:00,0,False
13,Empleado_13,Norte,2024-10-21,2024-12-20 08:55:00,2024-12-20 17:12:00,0,True
100,Empleado_100,Norte,2024-06-12,2024-01-16 07:24:00,2024-01-16 17:41:00,0,True
98,Empleado_98,Oeste,2024-01-06,2024-11-09 09:02:00,2024-11-09 19:09:00,2,False
28,Empleado_28,Este,2024-05-15,2024-11-24 07:53:00,2024-11-24 17:49:00,0,True
62,Empleado_62,Centro,2024-04-18,2024-05-17 09:43:00,2024-05-17 19:16:00,0,True
66,Empleado_66,Oeste,2024-03-22,2024-11-16 08:49:00,2024-11-16 16:30:00,0,True
77,Empleado_77,Oeste,2024-10-08,2024-02-24 08:48:00,2024-02-24 18:20:00,0,True
94,Empleado_94,Este,2024-02-15,2024-07-14 08:06:00,2024-07-14 17:16:00,0,False
72,Empleado_72,Oeste,2024-08-24,2024-02-10 07:58:00,2024-02-10 15:35:00,0,False
86,Empleado_86,Norte,2024-09-24,2024-09-01 08:08:00,2024-09-01 17:44:00,0,False
99,Empleado_99,Este,2024-12-23,2024-08-10 09:52:00,2024-08-10 19:39:00,0,True
41,Empleado_41,Este,2024-07-28,2024-05-12 07:23:00,2024-05-12 18:09:00,0,True
32,Empleado_32,Sur,2024-01-17,2024-12-01 08:10:00,2024-12-01 17:52:00,0,False
24,Empleado_24,Sur,2024-01-18,2024-12-02 07:35:00,2024-12-02 16:49:00,0,False
22,Empleado_22,Centro,2024-12-16,2024-05-12 09:47:00,2024-05-12 20:42:00,1,True
53,Empleado_53,Centro,2024-07-13,2024-08-11 07:04:00,2024-08-11 17:29:00,0,False
77,Empleado_77,Oeste,2024-01-13,2024-12-03 08:37:00,2024-12-03 17:17:00,0,False
63,Empleado_63,Este,2024-06-07,2024-08-03 09:09:00,2024-08-03 17:54:00,0,False
29,Empleado_29,Norte,2024-05-02,2024-07-22 07:02:00,2024-07-22 14:29:00,0,False
69,Empleado_69,Centro,2024-03-04,2024-05-06 08:43:00,2024-05-06 16:22:00,0,False
38,Empleado_38,Este,2024-01-18,2024-11-14 09:04:00,2024-11-14 18:53:00,0,False
44,Empleado_44,Sur,2024-02-27,2024-04-08 07:25:00,2024-04-08 18:22:00,0,False
14,Empleado_14,Este,2024-09-13,2024-09-05 09:45:00,2024-09-05 18:09:00,0,True
17,Empleado_17,Oeste,2024-05-19,2024-12-09 08:18:00,2024-12-09 16:28:00,0,False
34,Empleado_34,Este,2024-11-08,2024-01-17 09:46:00,2024-01-17 20:07:00,1,False
73,Empleado_73,Sur,2024-02-04,2024-03-14 09:16:00,2024-03-14 16:39:00,0,False
25,Empleado_25,Centro,2024-08-14,2024-08-01 09:33:00,2024-08-01 17:32:00,0,False
19,Empleado_19,Oeste,2024-05-09,2024-12-09 08:28:00,2024-12-09 16:50:00,0,True
66,Empleado_66,Norte,2024-03-06,2024-02-24 08:37:00,2024-02-24 19:09:00,1,False
42,Empleado_42,Centro,2024-11-20,2024-01-06 07:18:00,2024-01-06 14:37:00,0,True
18,Empleado_18,Centro,2024-08-09,2024-02-25 07:29:00,2024-02-25 18:12:00,0,True
71,Empleado_71,Sur,2024-09-27,2024-04-06 07:46:00,2024-04-06 15:06:00,0,True
6,Empleado_6,Centro,2024-01-21,2024-06-02 07:50:00,2024-06-02 15:57:00,0,True
73,Empleado_73,Este,2024-08-11,2024-10-02 07:10:00,2024-10-02 14:22:00,0,True
71,Empleado_71,Sur,2024-01-10,2024-05-04 09:45:00,2024-05-04 17:19:00,0,False
18,Empleado_18,Este,2024-06-09,2024-09-15 08:00:00,2024-09-15 18:18:00,0,False
90,Empleado_90,Sur,2024-07-02,2024-10-21 08:27:00,2024-10-21 16:59:00,0,True
82,Empleado_82,Este,2024-05-03,2024-02-23 08:28:00,2024-02-23 17:43:00,0,True
4,Empleado_4,Este,2024-05-13,2024-10-12 07:42:00,2024-10-12 15:39:00,0,False
23,Empleado_23,Centro,2024-12-20,2024-08-12 08:38:00,2024-08-12 19:32:00,1,True
37,Empleado_37,Centro,2024-05-17,2024-04-17 09:48:00,2024-04-17 19:13:00,0,True
